BASE_COORD,INSTRUMENT_MODEL,LIBRARY_LAYOUT,LIBRARY_NAME,LIBRARY_SELECTION,LIBRARY_SOURCE,LIBRARY_STRATEGY,PLATFORM,PRIMARY_ID,READ_CLASS,READ_INDEX,READ_LABEL,READ_TYPE,SAMPLE_BioSample,SAMPLE_EXTERNAL_ID,SAMPLE_PRIMARY_ID,SAMPLE_SUBMITTER_ID,SAMPLE_TITLE,SAMPLE_collection_date,SAMPLE_isolation_source,SCIENTIFIC_NAME,STUDY_ABSTRACT,STUDY_BioProject,STUDY_EXTERNAL_ID,STUDY_PRIMARY_ID,STUDY_SUBMITTER_ID,STUDY_TITLE,SUBMITTER_ID,TAXON_ID
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERX155059, ERA167131, ERS180364, ERR178913, ERP001848",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889091,SAMEA1889091,ERS180364,55.U.08,Salmonella enterica subsp. enterica serovar Agona; SF_080024249,2008,Unknown,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:37:000-54, 55.U.08, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERR178914, ERX155060, ERS180365, ERA167131, ERP001848",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889025,SAMEA1889025,ERS180365,56.O.08,Salmonella enterica subsp. enterica serovar Agona; MC_08-1117,2008,Human(Feces),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","56.O.08, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:37:001-55",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERX155061, ERP001848, ERA167131, ERR178915, ERS180366",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889047,SAMEA1889047,ERS180366,57.A.08,Salmonella enterica subsp. enterica serovar Agona; MC_08-0532,2008,Animal(Swine),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","57.A.08, ena-EXPERIMENT-UCC-09-10-2012-18:51:37:001-56, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERS180367, ERP001848, ERA167131, ERX155062, ERR178916",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889060,SAMEA1889060,ERS180367,58.E.08,Salmonella enterica subsp. enterica serovar Agona; DBS_20081012,2008,Environment(Water),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:37:001-57, Genomic analysis of a recently emerged serovar of Salmonella, 58.E.08",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERR178917, ERP001848, ERX155063, ERA167131, ERS180368",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889074,SAMEA1889074,ERS180368,59.F.08,Salmonella enterica subsp. enterica serovar Agona; MC_08-0531,2008,Food(Pepperoni),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","59.F.08, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:37:002-58",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERR178918, ERP001848, ERA167131, ERX155064, ERS180369",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889092,SAMEA1889092,ERS180369,60.O.08,Salmonella enterica subsp. enterica serovar Agona; DBS_20080895,2008,Human(Feces),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","60.O.08, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:37:002-59",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERS180370, ERP001848, ERA167131, ERX155065, ERR178919",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889039,SAMEA1889039,ERS180370,61.O.08,Salmonella enterica subsp. enterica serovar Agona; DBS_20080935,2008,Human(Feces),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:37:003-60, Genomic analysis of a recently emerged serovar of Salmonella, 61.O.08",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERS180371, ERR178920, ERX155066",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889050,SAMEA1889050,ERS180371,62.H.72,Salmonella enterica subsp. enterica serovar Agona; WS0301,1972,Human,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","62.H.72, ena-EXPERIMENT-UCC-09-10-2012-18:51:37:003-61, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERS180372, ERA167131, ERX155067, ERR178921",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889066,SAMEA1889066,ERS180372,63.H.87,Salmonella enterica subsp. enterica serovar Agona; WS1035,1987,Human,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","63.H.87, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:37:003-62",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERX155068, ERA167131, ERS180373, ERR178922, ERP001848",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889064,SAMEA1889064,ERS180373,64.H.00,Salmonella enterica subsp. enterica serovar Agona; DBS_20001356,2000,Human(Feces),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:37:004-63, 64.H.00, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERX155069, ERP001848, ERA167131, ERR178923, ERS180374",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889079,SAMEA1889079,ERS180374,65.H.72,Salmonella enterica subsp. enterica serovar Agona; WS1033,1972,Human,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:37:004-64, 65.H.72, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERX155070, ERR178924, ERS180375, ERA167131",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889026,SAMEA1889026,ERS180375,66.F.99,Salmonella enterica subsp. enterica serovar Agona; WR-99-00348,1999,Food,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:37:005-65, 66.F.99",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERX155071, ERR178925, ERS180376",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889049,SAMEA1889049,ERS180376,67.H.09,Salmonella enterica subsp. enterica serovar Agona; MC_09-0426,2009,Human(Feces),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","67.H.09, ena-EXPERIMENT-UCC-09-10-2012-18:51:37:005-66, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERX155072, ERP001848, ERA167131, ERR178926, ERS180377",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889076,SAMEA1889076,ERS180377,68.U.05,Salmonella enterica subsp. enterica serovar Agona; DBS_20052893,2005,Unknown,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","68.U.05, ena-EXPERIMENT-UCC-09-10-2012-18:51:37:005-67, Genomic analysis of a recently emerged serovar of Salmonella",58095
